1.00000000,0.00000000
2.00000000,0.00000000
3.00000000,0.00140324
4.00000000,0.00290861
5.00000000,0.00344432
6.00000000,0.00316375
7.00000000,0.00369945
8.00000000,0.00469460
9.00000000,0.00420972
10.00000000,0.00316375
11.00000000,0.00318918
12.00000000,0.00341889
13.00000000,0.00344432
14.00000000,0.00341889
15.00000000,0.00395459
16.00000000,0.00418431
17.00000000,0.00369945
18.00000000,0.00214319
19.00000000,0.00267891
20.00000000,0.00392917
21.00000000,0.00599566
22.00000000,0.00877685
23.00000000,0.00982268
24.00000000,0.01005256
25.00000000,0.00982268
26.00000000,0.00852171
27.00000000,0.00931241
28.00000000,0.01183855
29.00000000,0.01084322
30.00000000,0.00852171
31.00000000,0.00829187
32.00000000,0.00571516
33.00000000,0.00471999
34.00000000,0.00648058
35.00000000,0.00880214
36.00000000,0.00801143
37.00000000,0.00625080
38.00000000,0.00622544
39.00000000,0.00676107
40.00000000,0.00648058
41.00000000,0.00803674
42.00000000,0.01030770
43.00000000,0.01058809
44.00000000,0.00903199
45.00000000,0.00880214
46.00000000,0.00775629
47.00000000,0.00956755
48.00000000,0.01643109
49.00000000,0.01900753
50.00000000,0.01234883
51.00000000,0.00880214
52.00000000,0.00750115
53.00000000,0.00650593
54.00000000,0.00443946
55.00000000,0.00548539
56.00000000,0.01056284
57.00000000,0.01339457
58.00000000,0.01132826
59.00000000,0.01033295
60.00000000,0.01209369
61.00000000,0.01441510
62.00000000,0.01362453
63.00000000,0.01262916
64.00000000,0.01260397
65.00000000,0.01364970
66.00000000,0.01617595
67.00000000,0.01773185
68.00000000,0.01464510
69.00000000,0.01186376
70.00000000,0.01107312
71.00000000,0.00982268
72.00000000,0.00724601
73.00000000,0.00752647
74.00000000,0.00597030
75.00000000,0.00676107
76.00000000,0.01107312
77.00000000,0.01288430
78.00000000,0.01490024
79.00000000,0.01875239
80.00000000,0.01515538
81.00000000,0.01390483
82.00000000,0.01413482
83.00000000,0.01237403
84.00000000,0.01464510
85.00000000,0.01773185
86.00000000,0.01438996
87.00000000,0.00905728
88.00000000,0.00724601
89.00000000,0.01186376
90.00000000,0.01438996
91.00000000,0.01109835
92.00000000,0.00928714
93.00000000,0.01518051
94.00000000,0.02280961
95.00000000,0.02232428
96.00000000,0.01643109
97.00000000,0.01237403
98.00000000,0.01030770
99.00000000,0.01033295
100.00000000,0.01005256
101.00000000,0.01262916
102.00000000,0.01592080
103.00000000,0.01467024
104.00000000,0.01183855
105.00000000,0.01262916
106.00000000,0.01387968
107.00000000,0.01313943
108.00000000,0.01311425
109.00000000,0.01262916
110.00000000,0.01234883
111.00000000,0.01313943
112.00000000,0.01209369
113.00000000,0.01339457
114.00000000,0.01592080
115.00000000,0.01518051
116.00000000,0.01464510
117.00000000,0.01900753
118.00000000,0.02867786
119.00000000,0.03457074
120.00000000,0.02612645
121.00000000,0.01849726
122.00000000,0.01413482
123.00000000,0.00956755
124.00000000,0.00673572
125.00000000,0.00905728
126.00000000,0.01387968
127.00000000,0.01620105
128.00000000,0.01438996
129.00000000,0.01364970
130.00000000,0.01617595
131.00000000,0.01492537
132.00000000,0.01132826
133.00000000,0.01084322
134.00000000,0.01183855
135.00000000,0.01415997
136.00000000,0.01694137
137.00000000,0.01875239
138.00000000,0.01796193
139.00000000,0.01849726
140.00000000,0.01770679
141.00000000,0.01569078
142.00000000,0.01336939
143.00000000,0.01160862
144.00000000,0.01183855
145.00000000,0.01313943
146.00000000,0.01132826
147.00000000,0.01135349
148.00000000,0.01413482
149.00000000,0.01645618
150.00000000,0.01745165
151.00000000,0.01620105
152.00000000,0.01081798
153.00000000,0.00956755
154.00000000,0.01719651
155.00000000,0.02666156
156.00000000,0.02459560
157.00000000,0.01824212
158.00000000,0.01490024
159.00000000,0.01543564
160.00000000,0.01617595
161.00000000,0.01467024
162.00000000,0.01974792
163.00000000,0.02819237
164.00000000,0.02816758
165.00000000,0.01951780
166.00000000,0.01056284
167.00000000,0.00829187
168.00000000,0.00750115
169.00000000,0.00905728
170.00000000,0.01107312
171.00000000,0.01620105
172.00000000,0.02025820
173.00000000,0.01798699
174.00000000,0.01541052
175.00000000,0.01824212
176.00000000,0.01923764
177.00000000,0.01620105
178.00000000,0.01617595
179.00000000,0.01824212
180.00000000,0.01923764
181.00000000,0.02155887
182.00000000,0.02536102
183.00000000,0.03227452
184.00000000,0.03454610
185.00000000,0.03099885
186.00000000,0.02638159
187.00000000,0.02079347
188.00000000,0.01490024
189.00000000,0.01645618
190.00000000,0.02765729
191.00000000,0.03048858
192.00000000,0.02306475
193.00000000,0.02257941
194.00000000,0.02204419
195.00000000,0.01773185
196.00000000,0.01490024
197.00000000,0.01339457
198.00000000,0.01005256
199.00000000,0.01415997
200.00000000,0.02612645
201.00000000,0.03227452
202.00000000,0.02765729
203.00000000,0.02564103
204.00000000,0.02918814
205.00000000,0.02895778
206.00000000,0.02536102
207.00000000,0.02538589
208.00000000,0.02408532
209.00000000,0.02334481
210.00000000,0.02612645
211.00000000,0.03252966
212.00000000,0.03173955
213.00000000,0.03508101
214.00000000,0.04143491
215.00000000,0.03686695
216.00000000,0.02689187
217.00000000,0.02334481
218.00000000,0.02561617
219.00000000,0.03201939
220.00000000,0.03250498
221.00000000,0.02589616
222.00000000,0.02331990
223.00000000,0.02334481
224.00000000,0.02383018
225.00000000,0.02385508
226.00000000,0.02102363
227.00000000,0.01824212
228.00000000,0.01821707
229.00000000,0.02155887
230.00000000,0.02383018
231.00000000,0.03074372
232.00000000,0.04475175
233.00000000,0.05089935
234.00000000,0.04526203
235.00000000,0.04018370
236.00000000,0.03429096
237.00000000,0.03201939
238.00000000,0.03633209
239.00000000,0.04094910
240.00000000,0.03837322
241.00000000,0.03252966
242.00000000,0.02459560
243.00000000,0.02513076
244.00000000,0.03046385
245.00000000,0.02870264
246.00000000,0.02178905
247.00000000,0.01951780
248.00000000,0.02561617
249.00000000,0.03737722
250.00000000,0.04296576
251.00000000,0.03788749
252.00000000,0.03556667
253.00000000,0.04375558
254.00000000,0.04526203
255.00000000,0.04732747
256.00000000,0.06363219
257.00000000,0.07207552
258.00000000,0.06184620
259.00000000,0.04247991
260.00000000,0.03301526
261.00000000,0.05294043
262.00000000,0.07638924
263.00000000,0.07717821
264.00000000,0.05929479
265.00000000,0.04273504
266.00000000,0.04245548
267.00000000,0.03839775
268.00000000,0.03352554
269.00000000,0.04936854
270.00000000,0.06950043
271.00000000,0.07717821
272.00000000,0.07970608
273.00000000,0.07156525
274.00000000,0.05342654
275.00000000,0.04528639
276.00000000,0.03939378
277.00000000,0.03099885
278.00000000,0.02638159
279.00000000,0.02819237
280.00000000,0.03378068
281.00000000,0.03967343
282.00000000,0.04066949
283.00000000,0.04528639
284.00000000,0.05470225
285.00000000,0.05906366
286.00000000,0.05878451
287.00000000,0.05804312
288.00000000,0.05597796
289.00000000,0.05294043
290.00000000,0.05342654
291.00000000,0.06952417
292.00000000,0.07536868
293.00000000,0.06289067
294.00000000,0.06057050
295.00000000,0.06008419
296.00000000,0.05342654
297.00000000,0.05115448
298.00000000,0.05495739
299.00000000,0.06340094
300.00000000,0.06439761
301.00000000,0.06773823
302.00000000,0.08455376
303.00000000,0.12412297
304.00000000,0.15573812
